#name/id         bx       by    am_b    b_i   err   vx       vy     am_v    v_i   err    rx      ry      am_r    r_i   err      V    B-V   V-R
#----------------------------------------------------------------------------------------------------------------------------------------------
4816          4806.21 6927.39 1.399  -6.437 0.002 4805.86 6927.44 1.202  -7.137 0.002 4806.23 6927.58 1.293  -7.884 0.001  18.999  0.669  0.458
4817          7332.78 6927.36 1.399  -3.082 0.030 7332.14 6927.09 1.202  -3.694 0.029 7332.64 6927.55 1.293  -4.296 0.030  22.442  0.569  0.329
4818          2197.51 6929.52 1.399  -3.307 0.019 2197.39 6929.42 1.202  -3.425 0.033 2197.35 6929.32 1.293  -3.945 0.036  22.712  0.005  0.256
4819          2421.32 6934.75 1.399  -4.346 0.008 2421.16 6934.62 1.202  -5.674 0.005 2421.33 6934.61 1.293  -7.025 0.002  20.460  1.387  0.994
4820          3562.22 6935.64 1.399  -2.336 0.048 3561.94 6935.54 1.202  -3.584 0.032 3562.32 6935.52 1.293  -4.893 0.017  22.551  1.295  0.957
4821          5637.55 6938.58 1.399  -6.852 0.002 5637.30 6938.59 1.202  -7.851 0.001 5637.58 6938.87 1.293   -8.88 0.001  18.284  1.011  0.708
4822          7325.38 6938.80 1.399  -1.287 0.158 7325.08 6938.88 1.202   -3.11 0.051 7325.21 6939.18 1.293  -4.643 0.022  23.023  1.952  1.156
4823          4614.14 6939.29 1.399  -1.826 0.091 4613.87 6939.80 1.202  -2.764 0.078 4614.33 6940.29 1.293  -4.247 0.037  23.371  0.941  1.111
4824          6562.58 6941.19 1.399  -3.768 0.017 6562.08 6941.00 1.202  -4.644 0.013 6562.44 6941.33 1.293  -5.641 0.009  21.491  0.870  0.680
4825          2640.14 6946.10 1.399  -3.063 0.023 2640.06 6945.97 1.202  -3.953 0.020 2640.32 6945.93 1.293  -4.855 0.016  22.182  0.886  0.596
4826          5833.44 6946.69 1.399  -7.583 0.001 5833.22 6946.68 1.202  -8.248 0.001 5833.50 6947.03 1.293  -8.965 0.001  17.888  0.629  0.431
4827          2031.71 6948.73 1.399  -4.103 0.010 2031.63 6948.68 1.202  -5.425 0.006 2031.80 6948.59 1.293  -6.965 0.003  20.709  1.380  1.162
4828          1200.41 6953.40 1.399  -2.119 0.055 1200.15 6953.42 1.202  -2.846 0.053 1200.26 6952.99 1.293   -3.91 0.038  23.290  0.700  0.739
4829          1777.06 6954.34 1.399   -2.14 0.051 1777.00 6954.47 1.202  -2.888 0.050 1777.27 6953.88 1.293  -3.596 0.050  23.248  0.724  0.423
4830          7300.51 6954.90 1.399  -1.578 0.128 7299.58 6955.21 1.202  -2.783 0.074 7300.19 6955.36 1.293  -4.539 0.025  23.352  1.246  1.354
4831          7021.16 6957.45 1.399  -2.127 0.073 7020.33 6957.00 1.202  -3.713 0.031 7020.78 6957.36 1.293  -5.241 0.013  22.421  1.681  1.151
4832          2690.61 6959.17 1.399  -2.532 0.037 2690.07 6959.64 1.202  -3.421 0.031 2690.60 6958.41 1.293  -4.037 0.033  22.714  0.885  0.342
4833          4671.83 6959.24 1.399  -1.971 0.073 4671.02 6959.15 1.202  -2.525 0.089 4671.71 6959.43 1.293  -3.332 0.077  23.611  0.503  0.511
4834           194.85 6964.45 1.399  -1.464 0.102  194.01 6965.48 1.202  -2.014 0.121  195.13 6964.47 1.293  -2.957 0.091  24.122  0.498  0.632
4835          1222.05 6962.48 1.399  -2.509 0.041 1221.66 6962.69 1.202  -3.881 0.022 1221.82 6962.63 1.293  -5.283 0.011  22.253  1.437  1.040
4836          2012.70 6963.08 1.399  -7.863 0.001 2012.65 6962.83 1.202  -7.683 0.001 2012.74 6962.79 1.293  -7.773 0.001  18.455 -0.336 -0.125
4837          6806.09 6963.29 1.399  -2.525 0.050 6805.27 6963.64 1.202  -2.716 0.074 6806.04 6963.78 1.293  -2.873 0.112  23.421  0.088 -0.066
4838          1522.39 6964.85 1.399  -1.961 0.065 1522.51 6964.56 1.202  -2.699 0.062 1522.63 6964.40 1.293  -3.483 0.054  23.437  0.713  0.491
4839           454.74 6972.42 1.399  -1.441 0.107  454.85 6971.90 1.202  -1.561 0.187  454.11 6971.04 1.293  -2.432 0.149  24.576  0.007  0.568
4840          3239.11 6975.62 1.399  -2.777 0.031 3238.76 6975.42 1.202   -4.07 0.018 3239.08 6975.48 1.293  -5.391 0.010  22.065  1.347  0.968
4841          7257.02 6974.33 1.399  -2.309 0.063 7256.26 6975.44 1.202  -2.785 0.071 7256.99 6975.02 1.293  -3.552 0.060  23.351  0.413  0.476
4842          5791.04 6976.22 1.399  -2.696 0.039 5790.65 6976.35 1.202  -4.001 0.024 5791.13 6976.41 1.293  -5.079 0.016  22.133  1.360  0.752
4843          3042.49 6976.99 1.399  -4.808 0.006 3042.33 6976.72 1.202   -5.58 0.005 3042.53 6976.78 1.293  -6.365 0.005  20.556  0.752  0.492
4844           763.46 6979.03 1.399  -6.586 0.002  763.43 6978.88 1.202  -7.371 0.001  763.56 6978.75 1.293  -8.158 0.001  18.765  0.766  0.493
4845          1116.09 6979.08 1.399  -1.536 0.097 1116.49 6979.19 1.202  -2.819 0.056 1116.52 6979.39 1.293  -4.057 0.034  23.316  1.335  0.894
4846          7281.60 6978.44 1.399  -5.416 0.004 7281.27 6978.25 1.202  -6.274 0.003 7281.59 6978.62 1.293  -7.207 0.002  19.861  0.850  0.623
4847           470.87 6983.46 1.399  -2.054 0.059  470.90 6984.21 1.202  -2.422 0.082  471.09 6984.08 1.293    -3.3 0.069  23.714  0.290  0.574
4848          5185.82 6983.25 1.399  -1.818 0.084 5185.18 6983.09 1.202  -2.142 0.125 5185.56 6982.92 1.293  -2.991 0.103  23.994  0.240  0.548
4849          6450.08 6984.15 1.399  -2.641 0.043 6449.73 6984.33 1.202  -3.416 0.041 6450.19 6984.32 1.293  -4.161 0.034  22.720  0.755  0.456
4850          2566.22 6987.48 1.399  -1.999 0.061 2565.56 6986.67 1.202  -2.246 0.095 2566.32 6987.35 1.293  -2.947 0.088  23.891  0.152  0.417
4851          2944.85 6988.60 1.399  -7.445 0.001 2944.68 6988.44 1.202  -8.311 0.001 2944.90 6988.47 1.293  -9.191 0.001  17.824  0.859  0.576
4852          1614.14 6989.09 1.399  -5.383 0.004 1614.00 6988.93 1.202  -6.607 0.002 1614.24 6988.81 1.293  -7.884 0.001  19.528  1.268  0.929
4853          3103.21 6990.19 1.399   -2.97 0.025 3102.82 6989.94 1.202  -3.812 0.023 3103.21 6989.97 1.293  -4.726 0.018  22.323  0.832  0.606
4854          7340.71 6989.77 1.399  -2.645 0.045 7339.97 6989.41 1.202   -3.51 0.034 7340.59 6989.65 1.293   -4.37 0.027  22.625  0.858  0.558
4855          3249.52 6991.27 1.399  -1.527 0.096 3249.35 6990.57 1.202  -2.359 0.086 3249.50 6990.95 1.293  -2.965 0.090  23.776  0.820  0.333
4856          5770.83 6992.10 1.399  -1.746 0.096 5770.66 6991.99 1.202  -3.125 0.057 5770.88 6992.26 1.293  -4.659 0.024  23.009  1.445  1.157
4857          1214.24 7001.02 1.399   -6.07 0.002 1214.18 7000.89 1.202  -7.385 0.001 1214.40 7000.75 1.293  -8.731 0.001  18.749  1.372  0.990
4858          4223.25 7000.41 1.399  -4.169 0.011 4222.92 7000.41 1.202  -4.953 0.011 4223.23 7000.56 1.293  -5.761 0.009  21.183  0.765  0.512
4859          6124.11 7001.72 1.399  -2.579 0.046 6123.43 7001.72 1.202  -3.916 0.026 6123.93 7001.89 1.293  -5.299 0.013  22.218  1.397  1.023
4860          1251.11 7004.46 1.399  -1.817 0.078 1250.89 7005.28 1.202  -2.921 0.056 1251.05 7004.84 1.293  -3.743 0.050  23.214  1.131  0.525
4861          1482.51 7005.50 1.399  -1.613 0.086 1482.27 7005.47 1.202  -3.027 0.046 1482.55 7005.32 1.293  -4.881 0.016  23.107  1.485  1.441
4862          5797.61 7010.40 1.399  -1.535 0.131 5798.14 7010.39 1.202  -1.924 0.174 5797.98 7010.12 1.293  -2.436 0.187  24.212  0.314  0.249
4863          4125.93 7010.73 1.399  -2.253 0.057 4125.56 7010.69 1.202   -2.74 0.074 4126.47 7010.76 1.293  -3.428 0.073  23.396  0.426  0.406
4864           712.50 7011.58 1.399  -4.143 0.009  712.49 7011.54 1.202  -5.469 0.005  712.62 7011.42 1.293  -6.913 0.003  20.665  1.384  1.077
4865           755.28 7010.86 1.399  -2.037 0.066  755.41 7010.46 1.202  -2.264 0.099  755.30 7010.95 1.293  -2.975 0.095  23.873  0.129  0.426
4866          7390.22 7011.43 1.399  -1.672 0.109 7389.61 7011.65 1.202  -3.161 0.050 7389.82 7011.92 1.293  -4.554 0.024  22.973  1.571  1.032
4867          1891.37 7013.79 1.399  -2.325 0.047 1890.99 7013.33 1.202  -3.164 0.042 1891.40 7013.25 1.293  -4.098 0.032  22.971  0.828  0.624
4868          5940.38 7013.49 1.399  -3.012 0.032 5939.90 7013.23 1.202  -3.423 0.038 5940.54 7013.64 1.293  -4.073 0.038  22.713  0.339  0.372
4869          1124.51 7014.60 1.399  -4.632 0.006 1124.45 7014.54 1.202  -6.019 0.004 1124.62 7014.42 1.293  -7.494 0.002  20.115  1.454  1.104
4870          1853.20 7020.07 1.399   -1.19 0.129 1853.81 7014.42 1.202  -1.917 0.137 1854.23 7015.33 1.293  -2.842 0.103  24.219  0.700  0.616
4871          7513.52 7017.52 1.399  -2.098 0.077 7513.48 7017.39 1.202  -3.316 0.042 7513.68 7017.68 1.293  -4.579 0.024  22.819  1.261  0.916
4872          4523.63 7019.24 1.399  -2.549 0.044 4523.60 7018.89 1.202  -3.024 0.060 4523.57 7019.28 1.293   -4.05 0.040  23.112  0.412  0.706
4873          3590.66 7022.88 1.399   -3.88 0.013 3590.36 7022.71 1.202  -5.247 0.007 3590.59 7022.83 1.293  -6.612 0.004  20.887  1.431  1.007
4874           342.57 7024.48 1.399   -3.75 0.014  342.56 7024.40 1.202  -4.762 0.010  342.88 7024.28 1.293  -5.835 0.007  21.373  1.026  0.747
4875           967.14 7025.50 1.399   -1.54 0.097  966.31 7025.62 1.202  -2.007 0.123  966.71 7024.65 1.293  -2.828 0.102  24.129  0.403  0.524
4876          6703.12 7024.32 1.399  -3.859 0.015 6702.69 7024.15 1.202  -4.086 0.021 6703.00 7024.37 1.293  -4.581 0.024  22.051  0.129  0.234
4877          5496.21 7024.62 1.399  -5.144 0.005 5495.80 7024.64 1.202   -6.07 0.004 5496.23 7024.92 1.293  -7.035 0.003  20.065  0.927  0.651
4878          1128.43 7025.45 1.399  -1.602 0.091 1128.28 7025.59 1.202  -3.125 0.046 1128.65 7025.26 1.293  -4.596 0.023  23.009  1.609  1.101
4879          2236.46 7028.19 1.399  -1.949 0.063 2236.49 7027.40 1.202  -2.287 0.094 2236.30 7027.44 1.293  -3.246 0.071  23.849  0.256  0.646
4880          2600.07 7027.64 1.399  -2.583 0.038 2599.75 7027.63 1.202   -3.15 0.046 2600.14 7027.45 1.293  -3.842 0.044  22.986  0.517  0.409
4881          3180.26 7028.08 1.399  -5.014 0.005 3180.07 7027.76 1.202  -5.907 0.004 3180.30 7027.91 1.293  -6.845 0.003  20.228  0.890  0.628
4882          6175.31 7028.24 1.399  -4.979 0.006 6174.96 7028.22 1.202  -6.011 0.004 6175.35 7028.45 1.293  -7.093 0.003  20.124  1.049  0.755
4883          6118.10 7030.33 1.399  -2.938 0.032 6117.49 7030.32 1.202  -4.342 0.016 6117.87 7030.55 1.293  -5.787 0.008  21.792  1.473  1.078
4884          6385.69 7032.29 1.399  -1.696 0.102 6384.48 7032.99 1.202  -1.842 0.158 6385.13 7032.26 1.293  -2.635 0.139  24.295  0.036  0.499
4885           219.25 7034.49 1.399  -2.789 0.031  219.23 7034.55 1.202  -4.147 0.017  219.56 7034.28 1.293  -5.361 0.010  21.987  1.421  0.873
4886          4507.65 7034.02 1.399  -3.694 0.015 4507.40 7033.90 1.202  -4.411 0.016 4507.60 7034.12 1.293  -5.178 0.014  21.725  0.689  0.476
4887           549.16 7037.48 1.399   -2.76 0.032  548.75 7037.59 1.202  -3.941 0.021  549.14 7037.31 1.293  -5.094 0.013  22.194  1.219  0.818
4888          4911.44 7038.11 1.399  -1.451 0.124 4910.70 7038.67 1.202   -2.91 0.064 4910.87 7038.47 1.293   -4.21 0.035  23.224  1.536  0.949
4889          2352.43 7039.77 1.399  -2.184 0.051 2352.11 7039.90 1.202  -3.392 0.033 2352.34 7039.72 1.293  -4.524 0.021  22.743  1.250  0.800
4890          3190.36 7042.41 1.399  -5.787 0.003 3190.19 7042.22 1.202  -6.475 0.003 3190.40 7042.25 1.293  -7.175 0.002  19.661  0.656  0.416
4891          4526.35 7043.59 1.399  -2.145 0.063 4526.13 7044.18 1.202   -2.57 0.090 4526.57 7043.96 1.293  -3.085 0.093  23.566  0.355  0.252
4892          5038.15 7046.85 1.399  -2.527 0.047 5037.73 7047.20 1.202  -3.918 0.027 5038.12 7047.26 1.293  -5.267 0.014  22.216  1.459  0.992
4893          1590.01 7049.19 1.399  -1.491 0.091 1589.89 7048.59 1.202  -3.065 0.044 1590.51 7048.39 1.293  -4.745 0.017  23.069  1.668  1.286
4894          3254.48 7051.18 1.399  -4.468 0.007 3254.35 7050.74 1.202  -4.675 0.011 3254.57 7050.86 1.293  -5.007 0.014  21.462  0.106  0.089
4895          3775.04 7052.11 1.399  -6.413 0.002 3774.77 7051.94 1.202  -7.726 0.001 3775.12 7052.09 1.293  -9.037 0.001  18.408  1.370  0.959
4896          2572.61 7057.25 1.399  -2.553 0.039 2572.93 7057.12 1.202  -3.597 0.029 2572.78 7056.95 1.293  -4.427 0.025  22.538  1.062  0.532
4897          2282.53 7059.53 1.399  -4.031 0.011 2282.35 7059.46 1.202  -5.421 0.006 2282.53 7059.35 1.293  -6.797 0.003  20.713  1.457  1.016
4898          3433.22 7058.91 1.399  -6.484 0.002 3432.95 7058.62 1.202  -7.367 0.001 3433.28 7058.70 1.293  -8.286 0.001  18.768  0.878  0.611
4899          4233.53 7060.69 1.399  -2.598 0.044 4232.76 7061.16 1.202  -3.243 0.049 4233.19 7060.68 1.293  -3.948 0.047  22.893  0.606  0.421
4900          2225.63 7061.77 1.399  -1.563 0.094 2226.18 7060.97 1.202   -2.34 0.089 2226.44 7061.12 1.293  -2.766 0.111  23.796  0.757  0.173
4901           190.80 7061.90 1.399  -2.924 0.028  190.63 7062.39 1.202  -3.975 0.020  190.88 7062.64 1.293  -5.147 0.012  22.160  1.070  0.835
4902          1800.07 7062.94 1.399  -1.743 0.078 1800.43 7063.08 1.202  -2.477 0.077 1800.71 7063.29 1.293  -3.058 0.080  23.659  0.708  0.311
4903          3084.09 7063.76 1.399  -1.834 0.074 3084.72 7063.29 1.202  -2.232 0.095 3084.15 7063.83 1.293  -2.831 0.103  23.904  0.324  0.326
4904          7330.96 7067.57 1.399   -2.24 0.067 7330.54 7067.36 1.202  -3.019 0.055 7330.76 7068.02 1.293  -3.773 0.048  23.117  0.760  0.464
4905          1357.43 7070.90 1.399  -2.209 0.050 1357.49 7070.64 1.202  -2.722 0.064 1357.45 7070.67 1.293   -3.31 0.065  23.414  0.456  0.317
4906          5186.09 7071.60 1.399  -2.261 0.063 5185.75 7071.79 1.202   -3.65 0.034 5185.88 7071.90 1.293  -4.823 0.021  22.484  1.456  0.836
4907          4754.47 7074.44 1.399  -3.532 0.021 4754.06 7074.53 1.202  -4.723 0.015 4754.42 7074.68 1.293  -5.934 0.009  21.412  1.230  0.870
4908          5741.81 7075.27 1.399  -3.417 0.021 5741.44 7075.18 1.202  -4.547 0.014 5741.71 7075.38 1.293  -5.699 0.008  21.588  1.160  0.818
4909          2378.18 7076.27 1.399  -2.928 0.027 2378.36 7076.04 1.202  -3.318 0.037 2378.27 7076.20 1.293  -4.206 0.028  22.818  0.315  0.583
4910          5064.23 7075.53 1.399  -5.634 0.004 5063.75 7075.59 1.202  -6.717 0.002 5064.20 7075.76 1.293  -7.835 0.002  19.418  1.107  0.787
4911          5083.91 7075.79 1.399  -2.003 0.074 5083.27 7076.72 1.202  -2.887 0.065 5084.03 7076.19 1.293  -3.704 0.055  23.248  0.879  0.520
4912          2637.56 7078.85 1.399  -4.559 0.007 2637.43 7078.62 1.202  -5.553 0.005 2637.60 7078.65 1.293  -6.569 0.004  20.582  1.005  0.697
4913           661.45 7081.84 1.399  -1.827 0.071  662.04 7081.15 1.202  -2.453 0.078  661.52 7081.66 1.293  -3.102 0.079  23.683  0.585  0.371
4914          1231.12 7081.77 1.399  -1.179 0.126 1230.59 7082.16 1.202  -2.711 0.063 1231.28 7081.68 1.293  -4.317 0.026  23.423  1.620  1.221
4915          3093.51 7085.39 1.399  -1.839 0.072 3092.71 7085.08 1.202  -2.047 0.118 3093.87 7084.62 1.293  -2.681 0.121  24.090  0.107  0.358
4916          7349.98 7087.80 1.399  -2.042 0.077 7349.36 7087.80 1.202  -3.237 0.045 7349.71 7088.30 1.293  -4.347 0.028  22.898  1.235  0.780
4917          6292.33 7094.36 1.399  -3.215 0.027 6291.83 7094.39 1.202  -4.317 0.017 6292.29 7094.52 1.293  -5.454 0.011  21.818  1.128  0.804
4918          4279.80 7096.89 1.399  -1.822 0.086 4279.54 7096.84 1.202  -2.492 0.095 4279.81 7097.61 1.293  -3.383 0.071  23.644  0.635  0.586
4919           459.44 7099.41 1.399  -2.208 0.050  458.92 7098.65 1.202  -2.478 0.075  459.31 7099.04 1.293  -3.279 0.066  23.659  0.178  0.506
4920          1642.80 7098.93 1.399  -1.554 0.094 1642.52 7098.87 1.202  -1.956 0.127 1642.58 7098.54 1.293  -2.628 0.124  24.180  0.329  0.391
4921          3119.09 7099.19 1.399  -1.969 0.061 3118.66 7098.57 1.202  -2.891 0.052 3119.05 7099.36 1.293  -3.831 0.040  23.244  0.923  0.629
4922          6070.63 7100.31 1.399  -1.351 0.137 6070.15 7100.20 1.202  -2.884 0.066 6070.56 7100.28 1.293  -4.491 0.026  23.250  1.621  1.222
4923           153.00 7101.51 1.399   -2.59 0.037  152.69 7101.34 1.202  -4.043 0.018  153.30 7101.25 1.293   -5.56 0.009  22.091  1.529  1.142
4924            51.15 7101.97 1.399  -1.947 0.067   50.91 7101.89 1.202   -3.37 0.036   51.41 7101.84 1.293  -4.561 0.022  22.764  1.495  0.852
4925          1169.73 7110.68 1.399  -5.052 0.005 1169.67 7110.49 1.202  -5.517 0.006 1169.82 7110.41 1.293    -6.1 0.007  20.619  0.401  0.312
4926          7173.06 7113.92 1.399  -1.519 0.125 7172.54 7114.14 1.202   -2.13 0.127 7173.71 7114.31 1.293  -2.845 0.112  24.006  0.568  0.429
4927          5429.66 7113.31 1.399  -3.749 0.016 5429.25 7113.33 1.202  -5.002 0.010 5429.56 7113.57 1.293  -6.214 0.006  21.133  1.301  0.871
4928          7182.23 7119.00 1.399  -3.643 0.019 7181.78 7118.90 1.202  -4.119 0.021 7182.23 7119.24 1.293  -4.793 0.019  22.017  0.413  0.393
4929          1771.43 7121.41 1.399  -2.564 0.037 1771.14 7121.48 1.202  -3.405 0.033 1771.39 7121.37 1.293  -4.259 0.027  22.730  0.830  0.553
4930          1034.80 7123.38 1.399  -3.336 0.018 1034.67 7123.25 1.202   -3.77 0.024 1034.70 7123.26 1.293  -4.397 0.025  22.366  0.365  0.351
4931          1254.13 7127.94 1.399   -2.42 0.041 1253.86 7127.88 1.202  -3.728 0.025 1254.05 7127.47 1.293  -5.079 0.012  22.406  1.364  0.994
4932          4571.12 7127.04 1.399  -2.063 0.069 4570.24 7127.04 1.202  -2.843 0.069 4570.49 7127.06 1.293  -3.772 0.053  23.293  0.761  0.620
4933          3291.61 7129.83 1.399  -2.953 0.026 3291.29 7129.82 1.202    -3.3 0.038 3291.55 7129.55 1.293  -3.808 0.042  22.836  0.266  0.246
4934          7182.13 7130.34 1.399  -2.969 0.033 7181.69 7129.72 1.202   -3.49 0.036 7181.97 7130.35 1.293   -4.04 0.037  22.646  0.465  0.283
4935          3247.60 7131.61 1.399  -3.791 0.012 3247.55 7131.33 1.202  -4.656 0.011 3247.72 7131.47 1.293  -5.534 0.009  21.479  0.858  0.574
4936          3355.63 7133.98 1.399  -2.779 0.032 3355.40 7133.67 1.202  -3.348 0.038 3355.57 7133.85 1.293  -4.088 0.036  22.788  0.520  0.452
4937          1147.02 7136.20 1.399  -2.373 0.045 1146.65 7135.70 1.202  -3.829 0.023 1146.98 7135.51 1.293  -5.456 0.010  22.305  1.533  1.239
4938          3580.03 7137.40 1.399  -2.907 0.032 3579.65 7137.23 1.202  -4.289 0.017 3580.07 7137.33 1.293  -5.635 0.009  21.845  1.448  0.990
4939           210.86 7138.27 1.399  -3.416 0.018  210.79 7138.29 1.202  -4.811 0.010  211.12 7138.16 1.293  -6.246 0.005  21.323  1.463  1.069
4940          1641.32 7139.28 1.399  -2.171 0.052 1641.51 7139.33 1.202  -2.871 0.053 1641.66 7139.10 1.293  -3.728 0.043  23.265  0.669  0.556
4941          4581.67 7139.03 1.399  -1.898 0.081 4581.02 7139.23 1.202  -3.225 0.048 4581.36 7139.22 1.293   -4.85 0.019  22.909  1.386  1.238
4942          2203.74 7141.06 1.399  -2.093 0.057 2203.41 7140.56 1.202  -2.455 0.081 2203.85 7140.83 1.293  -2.755 0.111  23.681  0.283  0.061
4943          5969.25 7141.70 1.399   -1.59 0.111 5970.39 7140.96 1.202  -2.086 0.131 5969.33 7141.33 1.293  -2.762 0.122  24.050  0.436  0.395
4944          1391.73 7147.99 1.399  -1.345 0.108 1391.17 7148.15 1.202  -2.736 0.062 1391.64 7147.97 1.293  -3.913 0.038  23.398  1.459  0.840
4945          3601.89 7148.49 1.399  -3.234 0.025 3601.42 7148.35 1.202  -3.731 0.028 3601.96 7148.44 1.293  -4.253 0.033  22.405  0.437  0.258
4946          6781.22 7148.06 1.399  -3.151 0.029 6780.51 7147.78 1.202  -3.282 0.045 6780.89 7148.28 1.293  -3.998 0.040  22.855  0.019  0.430
4947          3843.83 7148.94 1.399  -1.766 0.093 3843.79 7149.34 1.202   -2.46 0.096 3844.02 7148.63 1.293   -2.76 0.128  23.676  0.662  0.061
4948           878.07 7151.50 1.399  -3.068 0.025  877.97 7151.47 1.202   -4.48 0.013  878.29 7151.38 1.293  -6.008 0.006  21.654  1.483  1.151
4949          1226.40 7153.42 1.399  -1.026 0.151 1225.89 7153.76 1.202  -2.057 0.114 1226.70 7152.71 1.293  -2.885 0.094  24.078  1.047  0.530
4950          5186.63 7153.40 1.399  -1.605 0.111 5185.03 7153.19 1.202  -2.109 0.131 5185.47 7153.42 1.293  -3.129 0.093  24.027  0.445  0.700
4951          3568.48 7154.46 1.399  -2.635 0.043 3568.10 7154.15 1.202  -4.048 0.023 3568.35 7154.23 1.293  -5.647 0.011  22.086  1.484  1.214
4952          7344.58 7158.36 1.399  -2.463 0.055 7344.15 7158.09 1.202  -3.926 0.026 7344.56 7158.43 1.293  -5.449 0.012  22.208  1.541  1.147
4953          2635.22 7161.46 1.399  -1.702 0.082 2634.82 7161.21 1.202  -3.087 0.045 2635.26 7161.06 1.293  -4.797 0.017  23.047  1.452  1.313
4954          2300.36 7162.48 1.399  -3.085 0.024 2300.35 7162.41 1.202  -3.907 0.022 2300.48 7162.44 1.293  -4.791 0.017  22.228  0.809  0.580
4955          1620.12 7165.60 1.399  -3.919 0.012 1619.87 7165.49 1.202   -5.25 0.007 1620.17 7165.42 1.293  -6.721 0.003  20.884  1.390  1.101
4956          2241.45 7168.27 1.399  -1.752 0.084 2241.18 7167.67 1.202  -2.318 0.102 2241.03 7167.92 1.293  -3.566 0.058  23.818  0.516  0.903
4957           283.89 7170.78 1.399  -5.077 0.005  283.78 7170.63 1.202  -6.347 0.003  284.12 7170.52 1.293  -7.634 0.002  19.788  1.320  0.937
4958           443.28 7172.14 1.399  -2.238 0.052  443.56 7172.31 1.202  -2.496 0.075  443.95 7171.89 1.293  -3.597 0.050  23.641  0.164  0.772
4959          5630.98 7172.15 1.399    -2.4 0.053 5630.12 7172.11 1.202  -3.743 0.027 5630.55 7172.45 1.293  -4.839 0.018  22.391  1.404  0.768
4960           901.88 7173.65 1.399  -2.299 0.049  901.79 7173.80 1.202  -3.236 0.040  901.91 7173.64 1.293  -4.235 0.030  22.899  0.940  0.682
4961           818.76 7175.05 1.399  -1.527 0.107  818.44 7175.94 1.202  -3.287 0.040  818.70 7175.23 1.293  -4.632 0.021  22.847  1.880  0.989
4962          2559.24 7176.28 1.399  -4.535 0.007 2558.90 7176.01 1.202  -5.813 0.004 2559.26 7175.99 1.293   -7.19 0.002  20.322  1.330  1.017
